24.00000000,1.11779816,4.46441295,1.22283847,105.52174732,348.86164136,176.33073597
0.00000000,0.02578662,0.10294504,0.02220606,1.19575833,8.55013550,2.24931679
24.00000000,1.33504395,5.33268822,1.44618644,82.20719227,206.66494329,136.23278628
0.00000000,0.04946462,0.19789894,0.03801209,0.91761476,3.51073399,1.70576214
24.00000000,1.31386562,5.24801527,1.45693384,82.31153040,212.64912462,129.03385081
0.00000000,0.06209275,0.24839118,0.05180313,0.87592355,3.27124454,1.61527142
